wv,n,k
809.866394,1,0
811.450073,1,0
813.03363,1,0
814.617126,1,0
816.2005,1,0
817.783813,1,0
819.367004,1,0
820.950012,1,0
822.53302,1,0
824.115906,1,0
825.698608,1,0
827.281372,1,0
828.863953,1,0
830.446411,1,0
832.028809,1,0
833.611023,1,0
835.193176,1,0
836.775269,1,0
838.357239,1,0
839.939087,1,0
841.520813,1,0
843.102539,1,0
844.684082,1,0
846.265503,1,0
847.846863,1,0
849.42804,1,0
851.009155,1,0
852.59021,1,0
854.171082,1,0
855.751953,1,0
857.332642,1,0
858.913208,1,0
860.493774,1,0
862.074097,1,0
863.654419,1,0
865.234497,1,0
866.814575,1,0
868.394531,1,0
869.974304,1,0
871.554077,1,0
873.133667,1,0
874.713196,1,0
876.292603,1,0
877.871887,1,0
879.450989,1,0
881.03009,1,0
882.609009,1,0
884.187805,1,0
885.766479,1,0
887.345093,1,0
888.923645,1,0
890.501953,1,0
892.080261,1,0
893.658386,1,0
895.23645,1,0
896.814331,1,0
898.39209,1,0
899.969849,1,0
901.547363,1,0
903.124817,1,0
904.702148,1,0
906.279419,1,0
907.856445,1,0
909.433411,1,0
911.010254,1,0
912.587036,1,0
914.163696,1,0
915.740112,1,0
917.316528,1,0
918.892761,1,0
920.468933,1,0
922.044922,1,0
923.620789,1,0
925.196594,1,0
926.772278,1,0
928.347778,1,0
929.923157,1,0
931.498413,1,0
933.073608,1,0
934.648621,1,0
936.223511,1,0
937.79834,1,0
939.373047,1,0
940.947571,1,0
942.521973,1,0
944.096313,1,0
945.67041,1,0
947.244446,1,0
948.818359,1,0
950.39209,1,0
951.96582,1,0
953.539246,1,0
955.112671,1,0
956.685913,1,0
958.259094,1,0
959.832153,1,0
961.404968,1,0
962.977722,1,0
964.550415,1,0
966.122864,1,0
967.69519,1,0
969.267395,1,0
970.839539,1,0
972.411499,1,0
973.983276,1,0
975.554993,1,0
977.126587,1,0
978.698059,1,0
980.269348,1,0
981.840454,1,0
983.411499,1,0
984.982422,1,0
986.553101,1,0
988.123718,1,0
989.694214,1,0
991.264648,1,0
992.834839,1,0
994.404907,1,0
995.974915,1,0
997.544617,1,0
999.11438,1,0
1013.309937,1,0
1016.72229,1,0
1020.134583,1,0
1023.54718,1,0
1026.959839,1,0
1030.372803,1,0
1033.785767,1,0
1037.198975,1,0
1040.612305,1,0
1044.025757,1,0
1047.439453,1,0
1050.853271,1,0
1054.267212,1,0
1057.681274,1,0
1061.095459,1,0
1064.51001,1,0
1067.924561,1,0
1071.339233,1,0
1074.75415,1,0
1078.169189,1,0
1081.584351,1,0
1084.999756,1,0
1088.415283,1,0
1091.830811,1,0
1095.246582,1,0
1098.662598,1,0
1102.078613,1,0
1105.494873,1,0
1108.911255,1,0
1112.327881,1,0
1115.744385,1,0
1119.161377,1,0
1122.578369,1,0
1125.995361,1,0
1129.41272,1,0
1132.830078,1,0
1136.247681,1,0
1139.665283,1,0
1143.083252,1,0
1146.501221,1,0
1149.919312,1,0
1153.337646,1,0
1156.756104,1,0
1160.174561,1,0
1163.593262,1,0
1167.012085,1,0
1170.431152,1,0
1173.850342,1,0
1177.269531,1,0
1180.688965,1,0
1184.108521,1,0
1187.528198,1,0
1190.947998,1,0
1194.36792,1,0
1197.788086,1,0
1201.208252,1,0
1204.628662,1,0
1208.049194,1,0
1211.469971,1,0
1214.890625,1,0
1218.311646,1,0
1221.732666,1,0
1225.153809,1,0
1228.575195,1,0
1231.996704,1,0
1235.418213,1,0
1238.839966,1,0
1242.261841,1,0
1245.683838,1,0
1249.105957,1,0
1252.528198,1,0
1255.950562,1,0
1259.373169,1,0
1262.795776,1,0
1266.218506,1,0
1269.641479,1,0
1273.064575,1,0
1276.487671,1,0
1279.911011,1,0
1283.334351,1,0
1286.758057,1,0
1290.181641,1,0
1293.605469,1,0
1297.029419,1,0
1300.453369,1,0
1303.877686,1,0
1307.302002,1,0
1310.726318,1,0
1314.151001,1,0
1317.575684,1,0
1321.000488,1,0
1324.425415,1,0
1327.850342,1,0
1331.275635,1,0
1334.700928,1,0
1338.126343,1,0
1341.55188,1,0
1344.977539,1,0
1348.40332,1,0
1351.829224,1,0
1355.255249,1,0
1358.681396,1,0
1362.107666,1,0
1365.533936,1,0
1368.960571,1,0
1372.387085,1,0
1375.813843,1,0
1379.240723,1,0
1382.667725,1,0
1386.094727,1,0
1389.521973,1,0
1392.949219,1,0
1396.376709,1,0
1399.804199,1,0
1403.231812,1,0
1406.659668,1,0
1410.087524,1,0
1413.515503,1,0
1416.943604,1,0
1420.371826,1,0
1423.800171,1,0
1427.228638,1,0
1430.657104,1,0
1434.085815,1,0
1437.514526,1,0
1440.943481,1,0
1444.372437,1,0
1447.801514,1,0
1451.230713,1,0
1454.660034,1,0
1458.089478,1,0
1461.519043,1,0
1464.948608,1,0
1468.378418,1,0
1471.808228,1,0
1475.238159,1,0
1478.668213,1,0
1482.098389,1,0
1485.528564,1,0
1488.958984,1,0
1492.389404,1,0
1495.820068,1,0
1499.250732,1,0
1502.681519,1,0
1506.112427,1,0
1509.543335,1,0
1512.974487,1,0
1516.40564,1,0
1519.836914,1,0
1523.268311,1,0
1526.699829,1,0
1530.13147,1,0
1533.56311,1,0
1536.994873,1,0
1540.426758,1,0
1543.858643,1,0
1547.290771,1,0
1550.7229,1,0
1554.155151,1,0
1557.587646,1,0
1561.02002,1,0
1564.452515,1,0
1567.885254,1,0
1571.317993,1,0
1574.750732,1,0
1578.183716,1,0
1581.616821,1,0
1585.049927,1,0
1588.483154,1,0
1591.916382,1,0
1595.349731,1,0
1598.783203,1,0
1602.216797,1,0
1605.650513,1,0
1609.084229,1,0
1612.518066,1,0
1615.951904,1,0
1619.385986,1,0
1622.820068,1,0
1626.254272,1,0
1629.688599,1,0
1633.122925,1,0
1636.557373,1,0
1639.991943,1,0
1643.426514,1,0
1646.861084,1,0
1650.296143,1,0
1653.730835,1,0
1657.165771,1,0
1660.600952,1,0
1664.035889,1,0
1667.471313,1,0
1670.906494,1,0
1674.342041,1,0
1677.777344,1,0
1681.212891,1,0
1684.648438,1,0
1688.084229,1,0
